,Id_Users,Id_Items,Ratings
2718,200,Iron Man 3,5
2719,200,Despicable Me 2,4
2720,200,My Mom Is a Character,5
2721,200,The Wolverine,4
2722,200,Thor: The Dark World,5
2723,200,Hansel & Gretel: Witch Hunters,4
2724,200,Wreck-It Ralph,5
2725,200,Monsters University,5
2726,200,The Hangover Part III,5
2727,200,Vai Que Da Certo,4
2728,200,Meu Passado me Condena,5
2729,200,O Concurso,5
2730,200,Mato sem Cachorro,2
2731,200,Les Miserables,5
2732,200,Capitain Phillips,4
2733,200,Dallas Buyers Club,4
2734,200,Gravity,2
2735,200,The Wolf of Wall Street,5
2736,200,Frozen,4
2737,200,Paranormal Activity: The Marked Ones,1
2738,200,"I, Frankenstein",5
2739,200,The Book Thief,3
2740,200,The Hunger Games: Catching Fire,4
2741,200,The Hobbit: The Desolation of Smaug,5
2742,201,Iron Man 3,4
2743,201,Despicable Me 2,4
2744,201,Fast & Furious 6,4
2745,201,The Wolverine,4
2746,201,Thor: The Dark World,4
2747,201,Hansel & Gretel: Witch Hunters,4
2748,201,Wreck-It Ralph,4
2749,201,O Concurso,2
2750,201,Argo,5
2751,201,Django Unchained,5
2752,201,Lincoln,4
2753,201,Zero Dark Thirty,5
2754,201,Silver Linings Playbook,5
2755,201,American Hustle,5
2756,201,The Wolf of Wall Street,4
2757,201,Frozen,4
2758,201,Muita Calma Nessa Hora 2,4
2759,201,The Book Thief,4
2760,201,The Hunger Games: Catching Fire,4
2761,201,The Hobbit: The Desolation of Smaug,5
2762,202,Iron Man 3,5
2763,202,Fast & Furious 6,5
2764,202,Hansel & Gretel: Witch Hunters,4
2765,202,The Hangover Part III,5
2766,202,Meu Passado me Condena,3
2767,202,Odeio o Dia dos Namorados,4
2768,202,Argo,3
2769,202,Les Miserables,5
2770,202,American Hustle,4
2771,202,Capitain Phillips,5
2772,202,Gravity,3
2773,202,The Wolf of Wall Street,5
2774,202,The Hunger Games: Catching Fire,5
2775,202,The Hobbit: The Desolation of Smaug,5
2776,203,Iron Man 3,4
2777,203,Despicable Me 2,3
2778,203,My Mom Is a Character,1
2779,203,The Wolverine,1
2780,203,Wreck-It Ralph,4
2781,203,Monsters University,3
2782,203,Django Unchained,4
2783,203,Silver Linings Playbook,4
2784,203,Capitain Phillips,4
2785,203,The Lego Movie,4
2786,203,The Hobbit: The Desolation of Smaug,5
2787,204,Despicable Me 2,5
2788,204,My Mom Is a Character,5
2789,204,Fast & Furious 6,4
2790,204,Monsters University,5
2791,204,Brazilian Western,4
2792,204,O Concurso,1
2793,204,Silver Linings Playbook,4
2794,204,The Wolf of Wall Street,3
2795,204,Frozen,5
2796,204,Till Luck Do Us Part 2,5
2797,204,Muita Calma Nessa Hora 2,4
2798,204,The Book Thief,3
2799,204,The Hunger Games: Catching Fire,5
2800,205,Iron Man 3,4
2801,205,My Mom Is a Character,3
2802,205,Thor: The Dark World,4
2803,205,Hansel & Gretel: Witch Hunters,4
2804,205,The Hangover Part III,2
2805,205,Vai Que Da Certo,4
2806,205,Meu Passado me Condena,4
2807,205,We're So Young,4
2808,205,O Concurso,2
2809,205,Django Unchained,4
2810,205,Lincoln,5
2811,205,Silver Linings Playbook,5
2812,205,American Hustle,5
2813,205,12 Years a Slave,2
2814,205,The Wolf of Wall Street,5
2815,205,The Book Thief,4
2816,206,Iron Man 3,2
2817,206,Despicable Me 2,5
2818,206,Thor: The Dark World,4
2819,206,Hansel & Gretel: Witch Hunters,4
2820,206,Wreck-It Ralph,4
2821,206,Monsters University,4
2822,206,Les Miserables,4
2823,206,Frozen,5
2824,206,Walking With Dinosaurs,4
2825,207,My Mom Is a Character,5
2826,207,The Wolverine,3
2827,207,Thor: The Dark World,4
2828,207,The Hangover Part III,5
2829,207,Silver Linings Playbook,5
2830,207,American Hustle,4
2831,207,Gravity,1
2832,207,The Hunger Games: Catching Fire,5
2833,208,Brazilian Western,4
2834,208,Life of Pi,5
2835,208,Lincoln,5
2836,208,Les Miserables,5
2837,208,Silver Linings Playbook,4
2838,208,A Royal Affair,5
2839,208,American Hustle,4
2840,208,Capitain Phillips,5
2841,208,Her,5
2842,208,The Wolf of Wall Street,5
2843,208,The Hunt,5
2844,208,The Book Thief,5
2845,208,Reaching for the Moon,5
2846,209,Despicable Me 2,5
2847,209,The Wolverine,5
2848,209,Monsters University,5
2849,209,Odeio o Dia dos Namorados,4
2850,209,Les Miserables,5
2851,209,The Hunger Games: Catching Fire,5
2852,209,The Hobbit: The Desolation of Smaug,5
2853,210,My Mom Is a Character,5
2854,210,Hansel & Gretel: Witch Hunters,3
2855,210,We're So Young,4
2856,210,Lincoln,4
2857,210,The Book Thief,5
2858,210,The Hunger Games: Catching Fire,5
2859,211,Iron Man 3,4
2860,211,My Mom Is a Character,2
2861,211,Hansel & Gretel: Witch Hunters,3
2862,211,Monsters University,4
2863,211,Vai Que Da Certo,3
2864,211,We're So Young,3
2865,211,Mato sem Cachorro,4
2866,211,Life of Pi,2
2867,211,Silver Linings Playbook,4
2868,211,Frozen,3
2869,211,Till Luck Do Us Part 2,2
2870,211,Muita Calma Nessa Hora 2,1
2871,211,Paranormal Activity: The Marked Ones,2
2872,212,The Wolverine,4
2873,212,Cine Holliudy,5
2874,212,Life of Pi,2
2875,213,My Mom Is a Character,5
2876,213,The Wolverine,4
2877,213,The Hangover Part III,4
2878,213,Vai Que Da Certo,3
2879,213,O Concurso,4
2880,213,Argo,5
2881,213,Life of Pi,5
2882,213,Lincoln,5
2883,213,Les Miserables,5
2884,213,Silver Linings Playbook,5
2885,213,Amour,4
2886,213,A Royal Affair,4
2887,213,American Hustle,2
2888,213,Capitain Phillips,5
2889,213,12 Years a Slave,5
2890,213,Gravity,4
2891,213,Philomena,5
2892,213,The Wolf of Wall Street,2
2893,213,Frozen,4
2894,213,Till Luck Do Us Part 2,4
2895,213,Paranormal Activity: The Marked Ones,2
2896,213,The Book Thief,5
2897,214,Iron Man 3,4
2898,214,Despicable Me 2,5
2899,214,Fast & Furious 6,3
2900,214,The Wolverine,4
2901,214,Thor: The Dark World,2
2902,214,Hansel & Gretel: Witch Hunters,5
2903,214,Wreck-It Ralph,4
2904,214,The Hangover Part III,1
2905,214,We're So Young,4
2906,214,O Concurso,1
2907,214,Argo,4
2908,214,Django Unchained,5
2909,214,Zero Dark Thirty,5
2910,214,Silver Linings Playbook,5
2911,214,American Hustle,5
2912,214,The Wolf of Wall Street,4
2913,214,Frozen,4
2914,214,The Book Thief,5
2915,214,The Hunger Games: Catching Fire,5
2916,214,The Hobbit: The Desolation of Smaug,5
2917,215,My Mom Is a Character,4
2918,215,Fast & Furious 6,5
2919,215,Meu Passado me Condena,4
2920,215,Django Unchained,2
2921,215,Till Luck Do Us Part 2,4
2922,215,Muita Calma Nessa Hora 2,4
2923,216,My Mom Is a Character,5
2924,216,The Wolverine,4
2925,216,Wreck-It Ralph,4
2926,216,Monsters University,4
2927,216,Vai Que Da Certo,3
2928,216,Meu Passado me Condena,4
2929,216,We're So Young,2
2930,216,Brazilian Western,4
2931,216,Life of Pi,5
2932,216,Lincoln,3
2933,216,Les Miserables,5
2934,216,Silver Linings Playbook,5
2935,216,Frozen,4
2936,216,Till Luck Do Us Part 2,5
2937,216,Muita Calma Nessa Hora 2,3
2938,217,Iron Man 3,4
2939,217,Despicable Me 2,4
2940,217,Wreck-It Ralph,3
2941,217,Walking With Dinosaurs,2
2942,218,Django Unchained,5
2943,218,Life of Pi,4
2944,218,Silver Linings Playbook,4
2945,218,12 Years a Slave,5
2946,218,The Wolf of Wall Street,4
2947,219,Iron Man 3,4
2948,219,My Mom Is a Character,1
2949,219,Fast & Furious 6,5
2950,219,Hansel & Gretel: Witch Hunters,4
2951,219,Meu Passado me Condena,2
2952,219,Les Miserables,2
2953,219,Till Luck Do Us Part 2,4
2954,220,Iron Man 3,5
2955,220,Despicable Me 2,4
2956,220,Fast & Furious 6,4
2957,220,The Wolverine,4
2958,220,Thor: The Dark World,4
2959,220,Hansel & Gretel: Witch Hunters,4
2960,220,Wreck-It Ralph,5
2961,220,Monsters University,4
2962,220,The Hangover Part III,5
2963,220,Brazilian Western,2
2964,220,Argo,5
2965,220,Django Unchained,5
2966,220,Life of Pi,5
2967,220,Lincoln,4
2968,220,Zero Dark Thirty,5
2969,220,Les Miserables,4
2970,220,Silver Linings Playbook,4
2971,220,Beasts of the Southern Wild,5
2972,220,American Hustle,4
2973,220,Capitain Phillips,4
2974,220,12 Years a Slave,5
2975,220,Gravity,5
2976,220,Her,5
2977,220,The Wolf of Wall Street,5
2978,220,The Hunt,2
2979,220,The Lego Movie,5
2980,220,The Hunger Games: Catching Fire,4
2981,220,The Hobbit: The Desolation of Smaug,5
2982,221,My Mom Is a Character,5
2983,221,The Hangover Part III,5
2984,221,Vai Que Da Certo,3
2985,221,Meu Passado me Condena,4
2986,221,O Concurso,4
2987,221,Mato sem Cachorro,4
2988,221,Django Unchained,5
2989,221,Silver Linings Playbook,4
2990,221,Gravity,4
2991,221,Philomena,5
2992,221,The Hunt,5
2993,221,Till Luck Do Us Part 2,4
2994,221,Reaching for the Moon,5
2995,222,My Mom Is a Character,2
2996,222,The Hangover Part III,2
2997,222,We're So Young,2
2998,222,Brazilian Western,4
2999,222,Life of Pi,4
3000,222,Lincoln,4
3001,222,Silver Linings Playbook,4
3002,223,Despicable Me 2,5
3003,223,Fast & Furious 6,3
3004,223,The Wolverine,4
3005,223,Thor: The Dark World,4
3006,223,Hansel & Gretel: Witch Hunters,3
3007,223,Wreck-It Ralph,4
3008,223,Monsters University,4
3009,223,The Hangover Part III,5
3010,223,Meu Passado me Condena,4
3011,223,We're So Young,5
3012,223,Cine Holliudy,5
3013,223,Odeio o Dia dos Namorados,4
3014,223,Argo,5
3015,223,Django Unchained,4
3016,223,Life of Pi,5
3017,223,Les Miserables,4
3018,223,The Hobbit: The Desolation of Smaug,4
3019,224,Iron Man 3,4
3020,224,Despicable Me 2,5
3021,224,The Wolverine,3
3022,224,Hansel & Gretel: Witch Hunters,5
3023,224,Wreck-It Ralph,4
3024,224,Lincoln,4
3025,224,Les Miserables,4
3026,224,American Hustle,4
3027,224,12 Years a Slave,5
3028,224,Gravity,4
3029,224,Frozen,4
3030,224,The Lego Movie,2
3031,225,Iron Man 3,5
3032,225,Fast & Furious 6,5
3033,225,The Wolverine,5
3034,225,Thor: The Dark World,5
3035,225,Hansel & Gretel: Witch Hunters,5
3036,225,Vai Que Da Certo,4
3037,225,Meu Passado me Condena,5
3038,225,We're So Young,5
3039,225,Silver Linings Playbook,5
3040,225,Till Luck Do Us Part 2,5
3041,225,Muita Calma Nessa Hora 2,5
3042,225,"I, Frankenstein",5
3043,225,The Legend of Tarzan,5
3044,225,The Book Thief,5
3045,225,The Hunger Games: Catching Fire,5
3046,225,The Hobbit: The Desolation of Smaug,5
3047,226,Wreck-It Ralph,3
3048,226,Django Unchained,3
3049,226,Life of Pi,3
3050,226,The Hunger Games: Catching Fire,4
3051,227,Iron Man 3,5
3052,227,Despicable Me 2,5
3053,227,My Mom Is a Character,5
3054,227,Fast & Furious 6,5
3055,227,The Wolverine,5
3056,227,Thor: The Dark World,5
3057,227,The Hangover Part III,4
3058,227,Vai Que Da Certo,4
3059,227,Meu Passado me Condena,4
3060,227,Django Unchained,2
3061,227,Life of Pi,2
3062,227,Lincoln,2
3063,227,Les Miserables,4
3064,227,Silver Linings Playbook,5
3065,227,Capitain Phillips,5
3066,227,The Wolf of Wall Street,4
3067,227,Till Luck Do Us Part 2,5
3068,227,Muita Calma Nessa Hora 2,5
3069,227,The Hunger Games: Catching Fire,5
3070,228,Iron Man 3,3
3071,228,Despicable Me 2,5
3072,228,Wreck-It Ralph,4
3073,228,Monsters University,5
3074,228,Argo,4
3075,228,Django Unchained,4
3076,228,Les Miserables,5
3077,228,Silver Linings Playbook,3
3078,228,Gravity,5
3079,228,Her,5
3080,228,The Wolf of Wall Street,1
3081,228,Frozen,4
3082,228,Muita Calma Nessa Hora 2,3
3083,228,The Hobbit: The Desolation of Smaug,5
3084,229,My Mom Is a Character,4
3085,229,Vai Que Da Certo,3
3086,229,Meu Passado me Condena,4
3087,229,We're So Young,4
3088,229,Brazilian Western,2
3089,229,Silver Linings Playbook,5
3090,229,Beasts of the Southern Wild,4
3091,230,Iron Man 3,5
3092,230,My Mom Is a Character,4
3093,230,Fast & Furious 6,5
3094,230,Thor: The Dark World,5
3095,230,Wreck-It Ralph,4
3096,230,The Hangover Part III,2
3097,230,Vai Que Da Certo,3
3098,230,Meu Passado me Condena,4
3099,230,We're So Young,3
3100,230,Brazilian Western,5
3101,230,Life of Pi,4
3102,230,Till Luck Do Us Part 2,5
3103,230,Muita Calma Nessa Hora 2,4
3104,231,Iron Man 3,4
3105,231,Despicable Me 2,5
3106,231,My Mom Is a Character,5
3107,231,Thor: The Dark World,3
3108,231,Hansel & Gretel: Witch Hunters,4
3109,231,Wreck-It Ralph,4
3110,231,The Hangover Part III,3
3111,231,We're So Young,4
3112,231,Brazilian Western,4
3113,231,Odeio o Dia dos Namorados,4
3114,231,Argo,5
3115,231,Django Unchained,5
3116,231,Life of Pi,4
3117,231,Lincoln,4
3118,231,Les Miserables,4
3119,231,Silver Linings Playbook,4
3120,231,American Hustle,4
3121,231,12 Years a Slave,4
3122,231,Gravity,3
3123,231,Frozen,4
3124,231,Till Luck Do Us Part 2,4
3125,231,Muita Calma Nessa Hora 2,4
3126,231,The Book Thief,5
3127,231,The Hunger Games: Catching Fire,3
3128,232,Iron Man 3,4
3129,232,Despicable Me 2,5
3130,232,My Mom Is a Character,5
3131,232,The Wolverine,4
3132,232,Hansel & Gretel: Witch Hunters,4
3133,232,We're So Young,5
3134,232,Argo,5
3135,232,Django Unchained,5
3136,232,Life of Pi,5
3137,232,Lincoln,4
3138,232,Les Miserables,4
3139,232,Silver Linings Playbook,5
3140,232,American Hustle,4
3141,232,Capitain Phillips,4
3142,232,12 Years a Slave,4
3143,232,Dallas Buyers Club,5
3144,232,Gravity,5
3145,232,The Hunger Games: Catching Fire,5
3146,232,Reaching for the Moon,4
3147,232,The Hobbit: The Desolation of Smaug,2
3148,233,Iron Man 3,4
3149,233,My Mom Is a Character,4
3150,233,Fast & Furious 6,4
3151,233,The Wolverine,4
3152,233,Hansel & Gretel: Witch Hunters,4
3153,233,Vai Que Da Certo,4
3154,233,Meu Passado me Condena,4
3155,233,Mato sem Cachorro,4
3156,233,Les Miserables,4
3157,233,Till Luck Do Us Part 2,4
3158,233,Muita Calma Nessa Hora 2,4
3159,234,Iron Man 3,4
3160,234,Despicable Me 2,5
3161,234,My Mom Is a Character,5
3162,234,Fast & Furious 6,3
3163,234,The Wolverine,4
3164,234,Thor: The Dark World,5
3165,234,Hansel & Gretel: Witch Hunters,4
3166,234,Wreck-It Ralph,2
3167,234,Monsters University,4
3168,234,The Hangover Part III,4
3169,234,Vai Que Da Certo,2
3170,234,Meu Passado me Condena,2
3171,234,We're So Young,5
3172,234,Brazilian Western,5
3173,234,O Concurso,4
3174,234,Mato sem Cachorro,3
3175,234,Cine Holliudy,3
3176,234,Odeio o Dia dos Namorados,3
3177,234,Argo,4
3178,234,Django Unchained,5
3179,234,Life of Pi,5
3180,234,Lincoln,5
3181,234,Zero Dark Thirty,5
3182,234,Les Miserables,5
3183,234,Silver Linings Playbook,4
3184,234,Amour,5
3185,234,American Hustle,4
3186,234,Capitain Phillips,5
3187,234,12 Years a Slave,5
3188,234,Dallas Buyers Club,5
3189,234,Gravity,1
3190,234,Her,1
3191,234,Philomena,2
3192,234,The Wolf of Wall Street,5
3193,234,The Hunt,4
3194,234,Frozen,5
3195,234,Muita Calma Nessa Hora 2,5
3196,234,"I, Frankenstein",5
3197,234,The Hunger Games: Catching Fire,5
3198,234,Blue Is The Warmest Color,5
3199,234,The Hobbit: The Desolation of Smaug,5
3200,235,My Mom Is a Character,4
3201,235,The Wolverine,5
3202,235,Thor: The Dark World,4
3203,235,The Hangover Part III,3
3204,235,Brazilian Western,4
3205,235,O Concurso,4
3206,235,Django Unchained,4
3207,235,Life of Pi,5
3208,235,Lincoln,5
3209,235,Les Miserables,3
3210,235,Silver Linings Playbook,4
3211,235,American Hustle,2
3212,235,Capitain Phillips,5
3213,235,12 Years a Slave,5
3214,235,Dallas Buyers Club,5
3215,235,Gravity,5
3216,235,Her,3
3217,235,The Wolf of Wall Street,4
3218,235,Frozen,4
3219,235,Till Luck Do Us Part 2,4
3220,235,Muita Calma Nessa Hora 2,4
3221,236,My Mom Is a Character,4
3222,236,Fast & Furious 6,2
3223,236,Vai Que Da Certo,4
3224,236,Meu Passado me Condena,4
3225,236,Brazilian Western,4
3226,236,Mato sem Cachorro,4
3227,236,Cine Holliudy,4
3228,236,Odeio o Dia dos Namorados,4
3229,236,Zero Dark Thirty,4
3230,236,Silver Linings Playbook,3
3231,236,Beasts of the Southern Wild,2
3232,236,Amour,3
3233,236,Gravity,4
3234,236,Till Luck Do Us Part 2,1
3235,236,Reaching for the Moon,5
3236,237,Despicable Me 2,4
3237,237,My Mom Is a Character,3
3238,237,Les Miserables,4
3239,237,12 Years a Slave,5
3240,237,Philomena,5
3241,237,Till Luck Do Us Part 2,5
3242,237,Muita Calma Nessa Hora 2,5
3243,238,My Mom Is a Character,5
3244,238,Fast & Furious 6,4
3245,238,The Wolverine,3
3246,238,Thor: The Dark World,4
3247,238,Hansel & Gretel: Witch Hunters,4
3248,238,We're So Young,5
3249,238,Argo,5
3250,238,Django Unchained,4
3251,238,Life of Pi,5
3252,238,Zero Dark Thirty,5
3253,238,Silver Linings Playbook,5
3254,238,American Hustle,5
3255,238,Walking With Dinosaurs,4
3256,238,The Hobbit: The Desolation of Smaug,5
3257,239,My Mom Is a Character,4
3258,239,The Hangover Part III,2
3259,239,Vai Que Da Certo,3
3260,239,Meu Passado me Condena,4
3261,239,Brazilian Western,3
3262,239,O Concurso,3
3263,239,Odeio o Dia dos Namorados,3
3264,239,Argo,5
3265,239,Django Unchained,4
3266,239,Life of Pi,4
3267,239,Lincoln,5
3268,239,Zero Dark Thirty,2
3269,239,Les Miserables,2
3270,239,Silver Linings Playbook,5
3271,239,A Royal Affair,4
3272,239,American Hustle,3
3273,239,Capitain Phillips,5
3274,239,12 Years a Slave,5
3275,239,Gravity,4
3276,239,Her,4
3277,239,Philomena,5
3278,239,Till Luck Do Us Part 2,5
3279,239,Muita Calma Nessa Hora 2,4
3280,239,The Hunger Games: Catching Fire,2
3281,239,Reaching for the Moon,4
3282,240,Iron Man 3,4
3283,240,Despicable Me 2,5
3284,240,The Wolverine,4
3285,240,Till Luck Do Us Part 2,4
3286,241,Despicable Me 2,5
3287,241,My Mom Is a Character,5
3288,241,Hansel & Gretel: Witch Hunters,4
3289,241,Wreck-It Ralph,4
3290,241,Monsters University,5
3291,241,The Hangover Part III,5
3292,241,Meu Passado me Condena,1
3293,241,We're So Young,2
3294,241,Brazilian Western,3
3295,241,Argo,5
3296,241,Django Unchained,5
3297,241,Life of Pi,4
3298,241,Lincoln,5
3299,241,Les Miserables,4
3300,241,Silver Linings Playbook,5
3301,241,Beasts of the Southern Wild,5
3302,241,American Hustle,4
3303,241,12 Years a Slave,5
3304,241,Till Luck Do Us Part 2,1
3305,241,Muita Calma Nessa Hora 2,1
3306,241,"I, Frankenstein",1
3307,242,My Mom Is a Character,5
3308,242,The Wolverine,4
3309,242,The Hangover Part III,4
3310,242,Vai Que Da Certo,4
3311,242,Meu Passado me Condena,4
3312,242,Mato sem Cachorro,4
3313,242,Life of Pi,5
3314,242,Les Miserables,5
3315,242,Silver Linings Playbook,4
3316,242,Beasts of the Southern Wild,4
3317,242,12 Years a Slave,5
3318,242,Her,4
3319,242,The Wolf of Wall Street,5
3320,242,Till Luck Do Us Part 2,5
3321,242,Muita Calma Nessa Hora 2,5
3322,242,The Book Thief,5
3323,242,The Hunger Games: Catching Fire,4
3324,243,Iron Man 3,4
3325,243,Despicable Me 2,4
3326,243,My Mom Is a Character,5
3327,243,Fast & Furious 6,4
3328,243,The Wolverine,5
3329,243,The Hangover Part III,4
3330,243,We're So Young,3
3331,243,Life of Pi,5
3332,243,Les Miserables,4
3333,243,Silver Linings Playbook,4
3334,243,Frozen,4
3335,243,Till Luck Do Us Part 2,4
3336,243,Muita Calma Nessa Hora 2,4
3337,243,Paranormal Activity: The Marked Ones,4
3338,243,The Book Thief,4
3339,243,The Lego Movie,4
3340,243,The Hunger Games: Catching Fire,5
3341,244,Fast & Furious 6,3
3342,244,The Hangover Part III,4
3343,244,Argo,4
3344,244,Django Unchained,5
3345,244,Lincoln,5
3346,244,Silver Linings Playbook,4
3347,244,Beasts of the Southern Wild,4
3348,244,The Hunger Games: Catching Fire,3
3349,245,Iron Man 3,4
3350,245,The Wolverine,3
3351,245,Meu Passado me Condena,3
3352,245,Django Unchained,4
3353,245,Lincoln,5
3354,245,Les Miserables,4
3355,245,12 Years a Slave,4
3356,245,Till Luck Do Us Part 2,4
3357,245,Muita Calma Nessa Hora 2,4
